date,nic_1,nic_2,nic_3,qscat_1,qscat_2,qscat_3,seawinds_1,seawinds_2,seawinds_3,size_1,size_2
2003052,0,0,0,-67.7441,146.9974,1,0,0,0,0,0
2003053,0,0,0,-67.7441,146.9974,1,0,0,0,0,0
2003054,0,0,0,-67.7441,146.9974,1,0,0,0,0,0
2003055,0,0,0,-67.7441,146.9974,1,0,0,0,0,0
2003056,0,0,0,-67.7441,146.9974,1,0,0,0,0,0
2003057,0,0,0,-67.7441,146.9974,1,0,0,0,0,0
2003058,0,0,0,-67.7441,146.9974,1,0,0,0,0,0
2003059,0,0,0,-67.7441,146.9974,1,0,0,0,0,0
2003060,0,0,0,-67.7441,146.9974,1,0,0,0,0,0
2003061,0,0,0,-67.7441,146.9974,1,0,0,0,0,0
2003062,0,0,0,-67.7255,147.0072,1,0,0,0,0,0
2003063,0,0,0,-67.7255,147.0072,1,0,0,0,0,0
2003064,0,0,0,-67.7255,147.0072,1,0,0,0,0,0
2003065,0,0,0,-67.7255,147.0072,1,0,0,0,0,0
2003066,0,0,0,-67.7255,147.0072,1,0,0,0,0,0
2003067,0,0,0,-67.7255,147.0072,1,0,0,0,0,0
2003068,0,0,0,-67.7255,147.0072,1,0,0,0,0,0
2003069,0,0,0,-67.7255,147.0072,1,0,0,0,0,0
2003070,0,0,0,-67.7255,147.0072,1,0,0,0,0,0
2003071,0,0,0,-67.7255,147.0072,1,0,0,0,0,0
2003072,0,0,0,-67.7949,147.2415,1,0,0,0,0,0
2003073,0,0,0,-67.7949,147.2415,1,0,0,0,0,0
2003074,0,0,0,-67.7949,147.2415,1,0,0,0,0,0
2003075,0,0,0,-67.7949,147.2415,1,0,0,0,0,0
2003076,0,0,0,-67.7949,147.2415,1,0,0,0,0,0
2003077,0,0,0,-67.7949,147.2415,1,0,0,0,0,0
2003078,0,0,0,-67.7949,147.2415,1,0,0,0,0,0
2003079,0,0,0,-67.7949,147.2415,1,0,0,0,0,0
2003080,0,0,0,-67.7949,147.2415,1,0,0,0,0,0
2003081,0,0,0,-67.7949,147.2415,1,0,0,0,0,0
2003082,0,0,0,-67.7949,147.2415,1,0,0,0,0,0
2003083,0,0,0,-67.7949,147.2415,1,0,0,0,0,0
2003084,0,0,0,-67.7949,147.2415,1,0,0,0,0,0
2003085,0,0,0,-67.7949,147.2415,1,0,0,0,0,0
2003086,0,0,0,-67.7949,147.2415,1,0,0,0,0,0
2003087,0,0,0,-67.7949,147.2415,1,0,0,0,0,0
2003088,0,0,0,-67.7949,147.2415,1,0,0,0,0,0
2003089,0,0,0,-67.8331,147.3385,1,0,0,0,0,0
2003090,0,0,0,-67.8331,147.3385,1,0,0,0,0,0
2003091,0,0,0,-67.8331,147.3385,1,0,0,0,0,0
2003092,0,0,0,-67.8331,147.3385,1,0,0,0,0,0
2003093,0,0,0,-67.8331,147.3385,1,0,0,0,0,0
2003094,0,0,0,-67.8331,147.3385,1,0,0,0,0,0
2003095,0,0,0,-67.8331,147.3385,1,0,0,0,0,0
2003096,0,0,0,-67.8331,147.3385,1,0,0,0,0,0
2003097,0,0,0,-67.8331,147.3385,1,0,0,0,0,0
2003098,0,0,0,-67.8331,147.3385,1,0,0,0,0,0
2003099,0,0,0,-67.8331,147.3385,1,0,0,0,0,0
2003100,0,0,0,-67.7826,147.3135,1,0,0,0,0,0
2003101,0,0,0,-67.7826,147.3135,1,0,0,0,0,0
2003102,0,0,0,-67.7826,147.3135,1,0,0,0,0,0
2003103,0,0,0,-67.7826,147.3135,1,0,0,0,0,0
2003104,0,0,0,-67.7826,147.3135,1,0,0,0,0,0
2003105,0,0,0,-67.7826,147.3135,1,0,0,0,0,0
2003106,0,0,0,-67.7826,147.3135,1,0,0,0,0,0
2003107,0,0,0,-67.7826,147.3135,1,0,0,0,0,0
2003108,0,0,0,-67.7053,147.3118,1,0,0,0,0,0
2003109,0,0,0,-67.7053,147.3118,1,0,0,0,0,0
2003110,0,0,0,-67.7053,147.3118,1,0,0,0,0,0
2003111,0,0,0,-67.7053,147.3118,1,0,0,0,0,0
2003112,0,0,0,-67.7053,147.3118,1,0,0,0,0,0
2003113,0,0,0,-67.7053,147.3118,1,0,0,0,0,0
2003114,0,0,0,-67.7053,147.3118,1,-67.7053,147.3118,1,0,0
2003115,0,0,0,-67.7053,147.3118,1,-67.7053,147.3118,1,0,0
2003116,0,0,0,-67.7053,147.3118,1,-67.7053,147.3118,1,0,0
2003117,0,0,0,-67.7053,147.3118,1,-67.7053,147.3118,1,0,0
2003118,0,0,0,-67.7477,147.2884,1,-67.7477,147.2884,1,0,0
2003119,0,0,0,-67.7477,147.2884,1,-67.7477,147.2884,1,0,0
2003120,0,0,0,-67.7477,147.2884,1,-67.7477,147.2884,1,0,0
2003121,0,0,0,-67.7477,147.2884,1,-67.7477,147.2884,1,0,0
2003122,0,0,0,-67.7477,147.2884,1,-67.7477,147.2884,1,0,0
2003123,0,0,0,-67.7477,147.2884,1,-67.7477,147.2884,1,0,0
2003124,0,0,0,-67.7477,147.2884,1,-67.7477,147.2884,1,0,0
2003125,0,0,0,-67.7477,147.2884,1,-67.7477,147.2884,1,0,0
2003126,0,0,0,-67.7477,147.2884,1,-67.7477,147.2884,1,0,0
2003127,0,0,0,-67.7477,147.2884,1,-67.7477,147.2884,1,0,0
2003128,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003129,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003130,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003131,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003132,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003133,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003134,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003135,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003136,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003137,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003138,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003139,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003140,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003141,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003142,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003143,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003144,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003145,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003146,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003147,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003148,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003149,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003150,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003151,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003152,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003153,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003154,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003155,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003156,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003157,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003158,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,0,0,0
2003159,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003160,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003161,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003162,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003163,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003164,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003165,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003166,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003167,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003168,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003169,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003170,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003171,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003172,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003173,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003174,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003175,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003176,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003177,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003178,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003179,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003180,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003181,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003182,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003183,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003184,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003185,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,0,0,0
2003186,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003187,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003188,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003189,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003190,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003191,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003192,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003193,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003194,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003195,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003196,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003197,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003198,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003199,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003200,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003201,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003202,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003203,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003204,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003205,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003206,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003207,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003208,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003209,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003210,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003211,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003212,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003213,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003214,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003215,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003216,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003217,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003218,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003219,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003220,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003221,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003222,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003223,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003224,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003225,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003226,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003227,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003228,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003229,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003230,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003231,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003232,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003233,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003234,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003235,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003236,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003237,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003238,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003239,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003240,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003241,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003242,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003243,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003244,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003245,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003246,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003247,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003248,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,0,0,0
2003249,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,0,0,0
2003250,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,0,0,0
2003251,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003252,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,0,0,0
2003253,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,0,0,0
2003254,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,0,0,0
2003255,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003256,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003257,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003258,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003259,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003260,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003261,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003262,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003263,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003264,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003265,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003266,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003267,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003268,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003269,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003270,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003271,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003272,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003273,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003274,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003275,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,0,0,0
2003276,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003277,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003278,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003279,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003280,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003281,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003282,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003283,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003284,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003285,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003286,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003287,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003288,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003289,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003290,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003291,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003292,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003293,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,0,0,0
2003294,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003295,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003296,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003297,0,0,0,-67.8025,147.2104,1,-67.8025,147.2104,1,0,0
2003298,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2003299,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2003300,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2003301,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2003302,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2003303,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2003304,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2003305,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2003306,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2003307,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2003308,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2003309,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2003310,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2003311,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2003312,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2003313,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2003314,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2003315,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2003316,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2003317,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2003318,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2003319,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2003320,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2003321,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2003322,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2003323,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2003324,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2003325,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2003326,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2003327,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2003328,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2003329,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2003330,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2003331,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2003332,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2003333,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2003334,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2003335,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2003336,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2003337,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2003338,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2003339,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2003340,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2003341,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2003342,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2003343,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2003344,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2003345,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2003346,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2003347,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2003348,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2003349,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2003350,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2003351,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2003352,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2003353,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2003354,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2003355,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2003356,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2003357,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2003358,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2003359,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2003360,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2003361,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2003362,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2003363,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2003364,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2003365,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2004001,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2004002,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2004003,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2004004,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2004005,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2004006,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2004007,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2004008,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2004009,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2004010,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2004011,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2004012,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2004013,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2004014,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2004015,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2004016,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2004017,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2004018,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2004019,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2004020,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2004021,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2004022,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2004023,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2004024,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2004025,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2004026,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2004027,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2004028,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2004029,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2004030,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2004031,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2004032,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2004033,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2004034,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2004035,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2004036,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2004037,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2004038,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2004039,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2004040,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2004041,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2004042,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2004043,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2004044,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2004045,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2004046,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2004047,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2004048,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2004049,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2004050,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2004051,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2004052,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2004053,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2004054,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2004055,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2004056,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2004057,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2004058,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2004059,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2004060,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2004061,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2004062,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2004063,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2004064,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2004065,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2004066,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2004067,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2004068,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
2004069,0,0,0,-67.8025,147.2104,1,0,0,0,0,0
