ascat_1,ascat_2,ascat_3,date,nic_1,nic_2,nic_3,size_1,size_2
-71.77,-60.27,1,2022336,-71.77,-60.27,1,19,9
-71.77,-60.27,1,2022337,0,0,0,0,0
-71.77,-60.27,1,2022338,0,0,0,0,0
-71.77,-60.27,1,2022339,0,0,0,0,0
-71.77,-60.27,1,2022340,0,0,0,0,0
-71.77,-60.27,1,2022341,0,0,0,0,0
-71.77,-60.27,1,2022342,0,0,0,0,0
-71.77,-60.27,1,2022343,0,0,0,0,0
-71.77,-60.27,1,2022344,0,0,0,0,0
-71.77,-60.27,1,2022345,0,0,0,0,0
-71.77,-60.27,1,2022346,0,0,0,0,0
-71.79,-60.03,1,2022347,0,0,0,0,0
-71.79,-60.03,1,2022348,0,0,0,0,0
-71.79,-60.03,0,2022349,0,0,0,0,0
-71.79,-60.03,1,2022350,0,0,0,0,0
-71.79,-60.03,0,2022351,0,0,0,0,0
-71.79,-60.03,1,2022352,0,0,0,0,0
-71.79,-60.03,1,2022353,0,0,0,0,0
-71.79,-60.03,1,2022354,0,0,0,0,0
-71.79,-60.03,1,2022355,0,0,0,0,0
-71.79,-60.03,1,2022356,0,0,0,0,0
-71.79,-60.03,1,2022357,-71.79,-60.03,1,19,9
-71.79,-60.03,1,2022358,-71.7944,-60.0178,0,0,0
-71.79,-60.03,1,2022359,-71.8027,-60.0057,0,0,0
-71.87,-59.94,1,2022360,-71.8141,-59.9934,0,0,0
-71.87,-59.94,1,2022361,-71.8275,-59.9809,0,0,0
-71.87,-59.94,1,2022362,-71.8419,-59.9679,0,0,0
-71.87,-59.94,1,2022363,-71.8564,-59.9543,0,0,0
-71.87,-59.94,1,2022364,-71.87,-59.94,1,19,9
-71.8782,-59.9295,0,2022365,-71.8847,-59.9241,0,0,0
-71.9054,-59.8954,1,2023001,-71.9113,-59.8969,0,0,0
-71.9327,-59.8636,0,2023002,-71.93,-59.8778,0,0,0
-71.9646,-59.8273,0,2023003,-71.9477,-59.8588,0,0,0
-71.98,-59.81,1,2023004,-71.9629,-59.8406,0,0,0
-71.98,-59.81,1,2023005,-71.9742,-59.8241,0,0,0
-71.9995,-59.7719,0,2023006,-71.98,-59.81,1,19,9
-72.0388,-59.6754,0,2023007,-71.9824,-59.7968,0,0,0
-72.0693,-59.5477,1,2023008,-71.9846,-59.7832,0,0,0
-72.0818,-59.3295,1,2023009,-71.9865,-59.7701,0,0,0
-72.058,-59.4359,0,2023010,-71.988,-59.7583,0,0,0
-72.0138,-59.6336,0,2023011,-71.9891,-59.7487,0,0,0
-71.99,-59.74,1,2023012,-71.9898,-59.7423,0,0,0
-71.99,-59.74,1,2023013,-71.99,-59.74,1,19,9
-71.99,-59.74,0,2023014,-71.9889,-59.7417,0,0,0
-71.99,-59.74,0,2023015,-71.986,-59.7459,0,0,0
-71.99,-59.74,1,2023016,-71.9821,-59.7518,0,0,0
-71.9903,-59.6592,1,2023017,-71.9779,-59.7582,0,0,0
-71.985,-59.6879,0,2023018,-71.974,-59.7641,0,0,0
-71.9753,-59.7413,0,2023019,-71.9711,-59.7683,0,0,0
-71.97,-59.77,1,2023020,-71.97,-59.77,1,19,9
-72.0062,-59.6289,1,2023021,-71.97,-59.7595,0,0,0
-72.015,-59.5399,0,2023022,-71.97,-59.7323,0,0,0
-72.0199,-59.4709,0,2023023,-71.97,-59.6952,0,0,0
-72.0246,-59.4432,1,2023024,-71.97,-59.6548,0,0,0
-72.03,-59.5146,1,2023025,-71.97,-59.6177,0,0,0
-72.0255,-59.5598,0,2023026,-71.97,-59.5905,0,0,0
-72.0141,-59.5949,0,2023027,-71.97,-59.58,1,19,9
-71.9985,-59.609,1,2023028,-71.9672,-59.5817,0,0,0
-71.97,-59.58,1,2023029,-71.9601,-59.5859,0,0,0
-71.9516,-59.5847,0,2023030,-71.9503,-59.5918,0,0,0
-71.9356,-59.595,0,2023031,-71.9397,-59.5982,0,0,0
-71.9243,-59.6053,0,2023032,-71.9299,-59.6041,0,0,0
-71.92,-59.61,1,2023033,-71.9228,-59.6083,0,0,0
-71.9628,-59.6036,1,2023034,-71.92,-59.61,1,19,9
-71.9628,-59.6036,1,2023035,-71.9239,-59.5917,0,0,0
-71.9697,-59.5876,0,2023036,-71.9343,-59.5446,0,0,0
-71.9869,-59.5477,0,2023037,-71.9494,-59.4801,0,0,0
-72.0092,-59.4959,0,2023038,-71.9674,-59.4099,0,0,0
-72.0315,-59.444,0,2023039,-71.9864,-59.3454,0,0,0
-72.0487,-59.4041,0,2023040,-72.0045,-59.2983,0,0,0
-72.0556,-59.3881,1,2023041,-72.02,-59.28,1,19,9
-72.0556,-59.3881,1,2023042,-72.0349,-59.2806,0,0,0
-72.092,-59.279,1,2023043,-72.0517,-59.282,0,0,0
-72.092,-59.279,1,2023044,-72.0687,-59.2839,0,0,0
-72.092,-59.279,0,2023045,-72.0845,-59.2861,0,0,0
-72.092,-59.279,1,2023046,-72.0977,-59.288,0,0,0
-72.0948,-59.2756,0,2023047,-72.1067,-59.2894,0,0,0
-72.1019,-59.2663,0,2023048,-72.11,-59.29,1,19,9
-72.111,-59.2527,0,2023049,-72.1056,-59.2898,0,0,0
-72.1202,-59.2363,0,2023050,-72.0941,-59.2891,0,0,0
-72.1273,-59.2186,0,2023051,-72.0785,-59.2881,0,0,0
-72.1301,-59.2012,1,2023052,-72.0615,-59.2866,0,0,0
-72.1106,-59.1759,0,2023053,-72.0459,-59.2848,0,0,0
-72.0736,-59.1589,1,2023054,-72.0344,-59.2826,0,0,0
-72.03,-59.28,1,2023055,-72.03,-59.28,1,12,8
-72.03,-59.28,1,2023056,-72.0317,-59.2619,0,0,0
-72.0768,-59.1957,1,2023057,-72.0359,-59.2197,0,0,0
-72.0972,-59.1171,1,2023058,-72.0418,-59.1632,0,0,0
-72.0876,-59.0584,0,2023059,-72.0482,-59.1021,0,0,0
-72.0696,-59.0101,0,2023060,-72.0541,-59.0464,0,0,0
-72.06,-58.99,1,2023061,-72.0583,-59.0057,0,0,0
-72.06,-58.99,0,2023062,-72.06,-58.99,1,12,8
-72.06,-58.99,0,2023063,-72.0595,-58.9964,0,0,0
-72.06,-58.99,0,2023064,-72.0582,-59.0139,0,0,0
-72.06,-58.99,0,2023065,-72.0561,-59.0396,0,0,0
-72.06,-58.99,0,2023066,-72.0531,-59.0709,0,0,0
-72.06,-58.99,1,2023067,-72.0494,-59.1049,0,0,0
-72.06,-58.99,1,2023068,-72.045,-59.1388,0,0,0
-72.0194,-58.9986,0,2023069,-72.04,-59.17,1,12,8
-71.9356,-59.0205,0,2023070,-72.0212,-59.2009,0,0,0
-71.8653,-59.0501,1,2023071,-71.9809,-59.2349,0,0,0
-71.8288,-59.104,1,2023072,-71.9272,-59.2705,0,0,0
-71.7745,-59.2708,0,2023073,-71.8681,-59.3063,0,0,0
-71.74,-59.4,1,2023074,-71.8119,-59.3408,0,0,0
-71.74,-59.4,1,2023075,-71.7665,-59.3725,0,0,0
-71.74,-59.4,1,2023076,-71.74,-59.4,1,12,8
-71.74,-59.4,0,2023077,-71.7278,-59.4235,0,0,0
-71.74,-59.4,0,2023078,-71.719,-59.4447,0,0,0
-71.74,-59.4,0,2023079,-71.7123,-59.4643,0,0,0
-71.74,-59.4,1,2023080,-71.7063,-59.4829,0,0,0
-71.74,-59.4,1,2023081,-71.6998,-59.5013,0,0,0
-71.7348,-59.4153,0,2023082,-71.6915,-59.5201,0,0,0
-71.7212,-59.4524,0,2023083,-71.68,-59.54,1,12,8
-71.7019,-59.4983,0,2023084,-71.6593,-59.5635,0,0,0
-71.68,-59.54,1,2023085,-71.6274,-59.5908,0,0,0
-71.6411,-59.581,0,2023086,-71.5888,-59.6193,0,0,0
