ascat_1,ascat_2,ascat_3,date,nic_1,nic_2,nic_3,size_1,size_2
-69.89,2.34,1,2022028,-69.89,2.34,1,16,2
-69.8549,1.8331,1,2022029,-69.8337,2.1786,0,0,0
-69.8888,1.3483,1,2022030,-69.7839,1.9905,0,0,0
-69.8503,1.2212,1,2022031,-69.7414,1.7782,0,0,0
-69.8503,1.2212,1,2022032,-69.707,1.5444,0,0,0
-69.7918,1.0541,1,2022033,-69.6814,1.2916,0,0,0
-69.7527,0.918,1,2022034,-69.6655,1.0227,0,0,0
-69.66,0.74,1,2022035,-69.66,0.74,1,16,2
-69.5858,0.4437,1,2022036,-69.6651,0.3762,0,0,0
-69.5458,0.3628,1,2022037,-69.6788,-0.0977,0,0,0
-69.4863,-0.0026,1,2022038,-69.699,-0.6211,0,0,0
-69.3968,-0.3518,1,2022039,-69.7234,-1.1336,0,0,0
-69.4493,-1.4267,1,2022040,-69.7499,-1.5746,0,0,0
-69.561,-2.0799,1,2022041,-69.7761,-1.8836,0,0,0
-69.8,-2,1,2022042,-69.8,-2,1,16,2
-69.8,-2,1,2022043,-69.8242,-1.9878,0,0,0
-69.8316,-2.0345,1,2022044,-69.8516,-1.9564,0,0,0
-69.8316,-2.0345,1,2022045,-69.8803,-1.9134,0,0,0
-69.8434,-1.8791,0,2022046,-69.9084,-1.8666,0,0,0
-69.8652,-1.7236,1,2022047,-69.934,-1.8236,0,0,0
-69.8946,-1.7598,0,2022048,-69.9552,-1.7922,0,0,0
-69.914,-1.8109,1,2022049,-69.97,-1.78,1,16,2
-69.9052,-1.8311,0,2022050,-69.9809,-1.8152,0,0,0
-69.8843,-1.8566,1,2022051,-69.9912,-1.9099,0,0,0
-69.8111,-1.9942,0,2022052,-70.0005,-2.0477,0,0,0
-69.7501,-2.2288,1,2022053,-70.0084,-2.212,0,0,0
-69.8096,-2.605,0,2022054,-70.0146,-2.3865,0,0,0
-69.898,-2.8639,1,2022055,-70.0186,-2.5546,0,0,0
-69.9598,-2.7708,0,2022056,-70.02,-2.7,1,16,2
-69.9928,-2.6777,1,2022057,-70.0183,-2.8301,0,0,0
-69.9239,-2.8634,0,2022058,-70.0136,-2.962,0,0,0
-69.8551,-3.1377,1,2022059,-70.0071,-3.0938,0,0,0
-69.8981,-3.3259,0,2022060,-69.9995,-3.2234,0,0,0
-69.9582,-3.4255,1,2022061,-69.9918,-3.349,0,0,0
-69.9926,-3.4177,0,2022062,-69.985,-3.4685,0,0,0
-70.0098,-3.3998,1,2022063,-69.98,-3.58,1,16,2
-70.0076,-3.3479,0,2022064,-69.9761,-3.6834,0,0,0
-70.0014,-3.306,1,2022065,-69.9721,-3.7809,0,0,0
-69.9391,-3.5081,0,2022066,-69.9684,-3.8739,0,0,0
-69.8807,-3.8432,1,2022067,-69.9651,-3.9638,0,0,0
-69.914,-4.1535,0,2022068,-69.9624,-4.0522,0,0,0
-69.9662,-4.37,1,2022069,-69.9606,-4.1405,0,0,0
-70.006,-4.4237,0,2022070,-69.96,-4.23,1,16,2
-70.0339,-4.4623,1,2022071,-69.9738,-4.3167,0,0,0
-70.0423,-4.5072,0,2022072,-70.0094,-4.3978,0,0,0
-70.0514,-4.5642,1,2022073,-70.0584,-4.477,0,0,0
-70.1102,-4.6695,0,2022074,-70.1125,-4.5582,0,0,0
-70.1838,-4.8172,1,2022075,-70.163,-4.6449,0,0,0
-70.2252,-5.0247,0,2022076,-70.2017,-4.7409,0,0,0
-70.2523,-5.234,1,2022077,-70.22,-4.85,1,16,2
-70.2674,-5.3652,0,2022078,-70.2245,-4.9788,0,0,0
-70.2742,-5.4969,1,2022079,-70.2276,-5.1289,0,0,0
-70.2731,-5.7249,0,2022080,-70.2299,-5.296,0,0,0
-70.2702,-5.9212,1,2022081,-70.2318,-5.4758,0,0,0
-70.2542,-5.9935,0,2022082,-70.2338,-5.6643,0,0,0
-70.24,-6.05,1,2022083,-70.2364,-5.8571,0,0,0
-70.265,-6.1127,0,2022084,-70.24,-6.05,1,16,2
-70.29,-6.19,1,2022085,-70.2447,-6.2443,0,0,0
-70.2897,-6.3229,0,2022086,-70.2502,-6.4446,0,0,0
-70.2888,-6.4969,1,2022087,-70.2569,-6.652,0,0,0
-70.2801,-6.6868,0,2022088,-70.265,-6.8672,0,0,0
-70.2719,-6.9227,1,2022089,-70.2747,-7.0913,0,0,0
-70.3111,-7.2793,0,2022090,-70.2863,-7.3253,0,0,0
-70.3699,-7.6621,1,2022091,-70.3,-7.57,1,16,2
-70.4047,-7.9504,0,2022092,-70.3252,-7.826,0,0,0
-70.4349,-8.2343,1,2022093,-70.3681,-8.0936,0,0,0
-70.4584,-8.5807,0,2022094,-70.4242,-8.374,0,0,0
-70.4898,-8.929,1,2022095,-70.4889,-8.6678,0,0,0
-70.5849,-9.2264,1,2022096,0,0,0,0,0
-70.6984,-9.3736,1,2022097,0,0,0,0,0
0,0,0,2022098,-70.69,-9.64,1,16,2
-70.743,-10.0414,1,2022099,-70.7466,-9.9883,0,0,0
-70.819,-10.6349,0,2022100,-70.7995,-10.3436,0,0,0
-70.9333,-11.3694,1,2022101,-70.8525,-10.7168,0,0,0
-71.0629,-12.1408,0,2022102,-70.9093,-11.1191,0,0,0
-71.2105,-12.9726,1,2022103,-70.9736,-11.5613,0,0,0
-71.3629,-13.9198,0,2022104,-71.0493,-12.0546,0,0,0
-71.5318,-14.7693,1,2022105,-71.14,-12.61,1,10,2
-71.7351,-15.3039,1,2022106,0,0,0,0,0
-71.9368,-15.8566,1,2022107,0,0,0,0,0
-72.0917,-16.4638,1,2022108,0,0,0,0,0
-72.4279,-17.5594,1,2022109,0,0,0,0,0
-72.5221,-18.5762,1,2022110,0,0,0,0,0
-72.7643,-19.6973,1,2022111,0,0,0,0,0
-72.9776,-20.7772,0,2022112,-72.68,-19.39,1,10,2
-73.1409,-21.7403,1,2022113,-72.8013,-19.8847,0,0,0
-73.252,-22.555,0,2022114,-72.9122,-20.2953,0,0,0
-73.3058,-23.1691,1,2022115,-73.0125,-20.6494,0,0,0
-73.2985,-23.5044,0,2022116,-73.1018,-20.9744,0,0,0
-73.2912,-23.8039,1,2022117,-73.1797,-21.2979,0,0,0
-73.3333,-24.2573,0,2022118,-73.2459,-21.6473,0,0,0
-73.4007,-24.6783,1,2022119,-73.3,-22.05,1,10,2
-73.4588,-24.929,0,2022120,-73.3454,-22.5414,0,0,0
-73.4941,-25.1419,1,2022121,-73.3858,-23.1107,0,0,0
-73.4966,-25.3605,0,2022122,-73.4219,-23.7167,0,0,0
-73.4991,-25.5878,1,2022123,-73.4539,-24.318,0,0,0
-73.5473,-25.8623,0,2022124,-73.4823,-24.8732,0,0,0
-73.5932,-26.1306,1,2022125,-73.5075,-25.341,0,0,0
-73.5918,-26.3183,0,2022126,-73.53,-25.68,1,10,2
-73.5905,-26.5365,1,2022127,-73.5517,-25.9121,0,0,0
-73.7231,-27.0313,0,2022128,-73.5735,-26.0976,0,0,0
-73.857,-27.5908,1,2022129,-73.5941,-26.2529,0,0,0
-73.859,-27.9528,0,2022130,-73.6123,-26.3944,0,0,0
-73.8597,-28.2955,1,2022131,-73.6269,-26.5384,0,0,0
-73.8034,-28.7391,0,2022132,-73.6365,-26.7015,0,0,0
-73.7296,-29.1379,1,2022133,-73.64,-26.9,1,10,2
-73.7042,-29.3748,1,2022134,0,0,0,0,0
-73.6138,-29.4878,1,2022135,0,0,0,0,0
-73.5923,-29.7113,1,2022136,0,0,0,0,0
-73.5559,-29.8629,1,2022137,0,0,0,0,0
-73.5095,-30.0009,1,2022138,0,0,0,0,0
-73.5386,-30.1143,1,2022139,0,0,0,0,0
-73.5465,-30.2658,0,2022140,0,0,0,0,0
-73.5533,-30.4422,0,2022141,0,0,0,0,0
-73.5589,-30.6403,0,2022142,0,0,0,0,0
-73.5635,-30.8566,0,2022143,0,0,0,0,0
-73.5671,-31.0879,0,2022144,0,0,0,0,0
-73.5698,-31.3307,0,2022145,0,0,0,0,0
-73.5717,-31.5818,0,2022146,0,0,0,0,0
-73.5728,-31.8379,0,2022147,-73.5,-31.6,1,10,2
-73.5731,-32.0955,1,2022148,0,0,0,0,0
-73.5364,-32.3807,1,2022149,0,0,0,0,0
-73.5415,-32.6236,1,2022150,0,0,0,0,0
-73.4655,-32.8312,1,2022151,0,0,0,0,0
-73.4929,-33.0901,1,2022152,0,0,0,0,0
-73.4608,-33.2486,1,2022153,0,0,0,0,0
-73.4958,-33.3925,1,2022154,0,0,0,0,0
-73.6015,-33.7471,1,2022155,0,0,0,0,0
