ascat_1,ascat_2,ascat_3,date,nic_1,nic_2,nic_3,size_1,size_2
-70.35,-4.03,1,2021239,-70.35,-4.03,1,18,4
-70.35,-4.03,1,2021240,-70.3346,-4.0948,0,0,0
-70.2951,-4.2444,1,2021241,-70.32,-4.1563,0,0,0
-70.2951,-4.2444,1,2021242,-70.3065,-4.2129,0,0,0
-70.271,-4.4026,1,2021243,-70.2944,-4.2624,0,0,0
-70.271,-4.4026,1,2021244,-70.2841,-4.303,0,0,0
-70.271,-4.4026,1,2021245,-70.2759,-4.3329,0,0,0
-70.271,-4.4026,1,2021246,-70.27,-4.35,1,18,4
-70.271,-4.4026,1,2021247,-70.2655,-4.3594,0,0,0
-70.271,-4.4026,1,2021248,-70.2614,-4.3674,0,0,0
-70.271,-4.4026,1,2021249,-70.2577,-4.374,0,0,0
-70.271,-4.4026,1,2021250,-70.2545,-4.3795,0,0,0
-70.271,-4.4026,1,2021251,-70.2521,-4.3839,0,0,0
-70.271,-4.4026,1,2021252,-70.2505,-4.3873,0,0,0
-70.271,-4.4026,1,2021253,-70.25,-4.39,1,18,4
-70.271,-4.4026,1,2021254,-70.25,-4.3922,0,0,0
-70.271,-4.4026,1,2021255,-70.25,-4.3943,0,0,0
-70.271,-4.4026,1,2021256,-70.25,-4.3962,0,0,0
-70.271,-4.4026,1,2021257,-70.25,-4.3977,0,0,0
-70.271,-4.4026,1,2021258,-70.25,-4.399,0,0,0
-70.271,-4.4026,1,2021259,-70.25,-4.3997,0,0,0
-70.271,-4.4026,1,2021260,-70.25,-4.4,1,18,4
-70.271,-4.4026,1,2021261,-70.2494,-4.3987,0,0,0
-70.271,-4.4026,1,2021262,-70.248,-4.3952,0,0,0
-70.271,-4.4026,1,2021263,-70.2461,-4.3899,0,0,0
-70.271,-4.4026,1,2021264,-70.2439,-4.3832,0,0,0
-70.271,-4.4026,1,2021265,-70.242,-4.3757,0,0,0
-70.271,-4.4026,1,2021266,-70.2406,-4.3678,0,0,0
-70.24,-4.36,1,2021267,-70.24,-4.36,1,18,4
-70.24,-4.36,1,2021268,-70.24,-4.3515,0,0,0
-70.24,-4.36,1,2021269,-70.24,-4.3413,0,0,0
-70.24,-4.36,1,2021270,-70.24,-4.3299,0,0,0
-70.24,-4.36,1,2021271,-70.24,-4.3177,0,0,0
-70.24,-4.36,1,2021272,-70.24,-4.3051,0,0,0
-70.24,-4.28,1,2021273,-70.24,-4.2924,0,0,0
-70.24,-4.28,1,2021274,-70.24,-4.28,1,18,4
-70.24,-4.28,1,2021275,-70.2406,-4.268,0,0,0
