ascat_1,ascat_2,ascat_3,date,nic_1,nic_2,nic_3,size_1,size_2
-75.1556,163.64,1,2016098,0,0,0,0,0
-75.0897,163.7912,1,2016099,0,0,0,0,0
-75.0107,164.0036,1,2016100,0,0,0,0,0
-74.9393,164.3209,1,2016101,0,0,0,0,0
-74.9702,164.7191,1,2016102,0,0,0,0,0
-74.9123,164.9551,1,2016103,0,0,0,0,0
-74.9123,164.9551,1,2016104,0,0,0,0,0
-74.8883,165.0076,0,2016105,0,0,0,0,0
-74.839,165.1139,1,2016106,-74.9333,164.8667,1,10,4
-74.7658,165.2637,1,2016107,-74.8943,164.9813,0,0,0
-74.7658,165.2637,1,2016108,-74.8569,165.09,0,0,0
-74.7658,165.2637,1,2016109,-74.8227,165.1901,0,0,0
-74.7658,165.2637,1,2016110,-74.7933,165.2789,0,0,0
-74.7658,165.2637,1,2016111,-74.7703,165.3536,0,0,0
-74.7551,165.3952,1,2016112,-74.7553,165.4116,0,0,0
-74.7551,165.3952,1,2016113,-74.75,165.45,1,10,4
-74.7551,165.3952,1,2016114,-74.75,165.4737,0,0,0
-74.7551,165.3952,1,2016115,-74.75,165.4908,0,0,0
-74.7597,165.4472,0,2016116,-74.75,165.5038,0,0,0
-74.7643,165.5183,1,2016117,-74.75,165.5154,0,0,0
-74.7344,165.5476,1,2016118,-74.75,165.5281,0,0,0
-74.7344,165.5476,1,2016119,-74.75,165.5443,0,0,0
-74.674,165.7418,1,2016120,-74.75,165.5667,1,10,4
-74.6989,165.7853,1,2016121,-74.7484,165.6061,0,0,0
-74.6989,165.7853,1,2016122,-74.744,165.6664,0,0,0
-74.6769,165.7724,0,2016123,-74.7373,165.7396,0,0,0
-74.6548,165.7595,1,2016124,-74.729,165.8176,0,0,0
-74.6754,165.898,1,2016125,-74.7196,165.8923,0,0,0
-74.6483,165.8107,1,2016126,-74.7098,165.9558,0,0,0
-74.6341,165.9143,1,2016127,-74.7,166,1,10,4
-74.6276,165.9653,1,2016128,-74.6875,166.0317,0,0,0
-74.6232,166.0593,1,2016129,-74.6705,166.0622,0,0,0
-74.6023,166.1001,0,2016130,-74.6513,166.0902,0,0,0
-74.5847,166.1173,1,2016131,-74.6324,166.1144,0,0,0
-74.5847,166.1173,1,2016132,-74.6159,166.1333,0,0,0
-74.5847,166.1173,1,2016133,-74.6044,166.1456,0,0,0
-74.5847,166.1173,0,2016134,-74.6,166.15,1,10,4
-74.5847,166.1173,0,2016135,-74.6,166.15,0,0,0
-74.5847,166.1173,0,2016136,-74.6,166.15,0,0,0
-74.5847,166.1173,1,2016137,-74.6,166.15,0,0,0
-74.5847,166.1173,1,2016138,-74.6,166.15,0,0,0
-74.5847,166.1173,1,2016139,-74.6,166.15,0,0,0
-74.5847,166.1173,1,2016140,-74.6,166.15,0,0,0
-74.5847,166.1173,1,2016141,-74.6,166.15,1,10,4
-74.5847,166.1173,1,2016142,-74.5971,166.1548,0,0,0
-74.5847,166.1173,1,2016143,-74.5894,166.1678,0,0,0
-74.5847,166.1173,0,2016144,-74.5784,166.1869,0,0,0
-74.5847,166.1173,1,2016145,-74.5658,166.2101,0,0,0
-74.5438,166.2891,1,2016146,-74.553,166.2353,0,0,0
-74.5141,166.4717,1,2016147,-74.5417,166.2604,0,0,0
-74.5134,166.4497,1,2016148,-74.5333,166.2833,1,10,4
-74.5134,166.4497,1,2016149,-74.5278,166.3034,0,0,0
-74.5134,166.4497,1,2016150,-74.5235,166.3224,0,0,0
-74.5134,166.4497,1,2016151,-74.5199,166.3416,0,0,0
-74.5134,166.4497,1,2016152,-74.5163,166.3626,0,0,0
-74.5134,166.4497,1,2016153,-74.5122,166.3867,0,0,0
-74.5134,166.4497,1,2016154,-74.507,166.4154,0,0,0
-74.5015,166.5937,0,2016155,-74.5,166.45,1,10,4
-74.4895,166.7377,1,2016156,-74.4853,166.511,0,0,0
-74.4895,166.7377,1,2016157,-74.46,166.6081,0,0,0
-74.4381,166.9148,1,2016158,-74.4282,166.7264,0,0,0
-74.4573,167.0309,1,2016159,-74.3939,166.8512,0,0,0
-74.3685,167.1283,1,2016160,-74.3612,166.9677,0,0,0
-74.31,167.3528,1,2016161,-74.3341,167.0611,0,0,0
-74.31,167.3528,0,2016162,-74.3167,167.1167,1,0,0
-74.31,167.3528,1,2016163,-74.3057,167.1454,0,0,0
-74.31,167.3528,1,2016164,-74.2953,167.1689,0,0,0
-74.31,167.3528,1,2016165,-74.286,167.1883,0,0,0
0,0,0,2016166,-74.2781,167.2049,0,0,0
0,0,0,2016167,-74.272,167.2199,0,0,0
0,0,0,2016168,-74.2681,167.2345,0,0,0
0,0,0,2016169,-74.2667,167.25,1,10,4
0,0,0,2016170,-74.2685,167.2648,0,0,0
0,0,0,2016171,-74.2733,167.2775,0,0,0
0,0,0,2016172,-74.2798,167.2892,0,0,0
0,0,0,2016173,-74.2869,167.3011,0,0,0
0,0,0,2016174,-74.2934,167.3144,0,0,0
0,0,0,2016175,-74.2982,167.3303,0,0,0
0,0,0,2016176,-74.3,167.35,1,10,4
0,0,0,2016177,-74.2963,167.3841,0,0,0
0,0,0,2016178,-74.2868,167.4366,0,0,0
0,0,0,2016179,-74.2737,167.4994,0,0,0
0,0,0,2016180,-74.2596,167.5638,0,0,0
0,0,0,2016181,-74.2465,167.6216,0,0,0
-74.2362,167.6742,1,2016182,-74.237,167.6642,0,0,0
-74.2362,167.6742,1,2016183,-74.2333,167.6833,1,10,4
-74.2362,167.6742,1,2016184,-74.2333,167.6871,0,0,0
-74.2362,167.6742,0,2016185,-74.2333,167.6895,0,0,0
-74.2362,167.6742,1,2016186,-74.2333,167.6913,0,0,0
-74.2362,167.6742,0,2016187,-74.2333,167.6927,0,0,0
-74.2362,167.6742,1,2016188,-74.2333,167.6943,0,0,0
-74.2362,167.6742,1,2016189,-74.2333,167.6966,0,0,0
-74.2362,167.6742,1,2016190,-74.2333,167.7,1,10,4
-74.2362,167.6742,1,2016191,-74.2342,167.7095,0,0,0
-74.2362,167.6742,1,2016192,-74.2366,167.7274,0,0,0
-74.2362,167.6742,1,2016193,-74.2399,167.75,0,0,0
-74.2333,167.7905,0,2016194,-74.2434,167.7738,0,0,0
-74.2303,167.9068,1,2016195,-74.2467,167.7953,0,0,0
-74.2391,167.8773,1,2016196,-74.2491,167.8107,0,0,0
-74.2592,167.8615,1,2016197,-74.25,167.8167,1,10,4
-74.2692,167.8535,1,2016198,0,0,0,0,0
-74.2786,167.8461,1,2016199,0,0,0,0,0
-74.2736,167.8501,0,2016200,0,0,0,0,0
-74.2685,167.8541,1,2016201,0,0,0,0,0
-74.2685,167.8541,1,2016202,0,0,0,0,0
-74.2685,167.8541,1,2016203,0,0,0,0,0
