ascat_1,ascat_2,ascat_3,date,nic_1,nic_2,nic_3,size_1,size_2
-75.66,-27.16,1,2023027,-75.66,-27.16,1,28,25
-75.6437,-27.1707,1,2023028,-75.6688,-27.2216,0,0,0
-75.6437,-27.1707,1,2023029,-75.678,-27.2799,0,0,0
-75.6437,-27.1707,1,2023030,-75.6877,-27.3341,0,0,0
-75.6801,-27.4393,0,2023031,-75.6977,-27.3832,0,0,0
-75.7164,-27.708,1,2023032,-75.7081,-27.4262,0,0,0
-75.7164,-27.708,0,2023033,-75.7189,-27.4621,0,0,0
-75.7164,-27.708,1,2023034,-75.73,-27.49,1,28,25
-75.7164,-27.708,0,2023035,-75.742,-27.5101,0,0,0
-75.7164,-27.708,0,2023036,-75.7551,-27.5247,0,0,0
-75.7164,-27.708,1,2023037,-75.7689,-27.5363,0,0,0
-75.7164,-27.708,0,2023038,-75.7828,-27.5473,0,0,0
-75.7164,-27.708,1,2023039,-75.7963,-27.5599,0,0,0
-75.7487,-27.6965,0,2023040,-75.8088,-27.5767,0,0,0
-75.786,-27.685,1,2023041,-75.82,-27.6,1,28,25
-75.7923,-27.7071,0,2023042,-75.8294,-27.6501,0,0,0
-75.7977,-27.7572,1,2023043,-75.8376,-27.738,0,0,0
-75.81,-27.8734,0,2023044,-75.8451,-27.8518,0,0,0
-75.8274,-28.0516,0,2023045,-75.8525,-27.9797,0,0,0
-75.8455,-28.204,1,2023046,-75.8603,-28.1099,0,0,0
-75.8673,-28.3209,0,2023047,-75.8693,-28.2306,0,0,0
-75.89,-28.4226,0,2023048,-75.88,-28.33,1,28,25
-75.9005,-28.4661,1,2023049,-75.8934,-28.4082,0,0,0
-75.9005,-28.4661,1,2023050,-75.9096,-28.4763,0,0,0
-75.9128,-28.5309,0,2023051,-75.928,-28.539,0,0,0
-75.9412,-28.6674,0,2023052,-75.948,-28.601,0,0,0
-75.9736,-28.7889,1,2023053,-75.9687,-28.667,0,0,0
-76.0099,-28.863,1,2023054,-75.9896,-28.7418,0,0,0
-76.0137,-28.9777,0,2023055,-76.01,-28.83,1,28,25
-76.0151,-29.1303,0,2023056,-76.0299,-28.9414,0,0,0
-76.0191,-29.316,1,2023057,-76.0498,-29.0777,0,0,0
-76.1003,-29.5783,1,2023058,-76.0702,-29.2314,0,0,0
-76.1243,-29.7356,0,2023059,-76.0911,-29.3949,0,0,0
-76.1382,-29.8613,0,2023060,-76.1129,-29.5609,0,0,0
-76.1497,-29.9629,0,2023061,-76.1358,-29.7217,0,0,0
-76.1662,-30.0483,1,2023062,-76.16,-29.87,1,28,25
-76.1935,-30.114,1,2023063,-76.1872,-30.0076,0,0,0
-76.2299,-30.2291,0,2023064,-76.2178,-30.142,0,0,0
-76.2717,-30.3755,0,2023065,-76.2503,-30.2738,0,0,0
-76.3116,-30.5028,1,2023066,-76.2832,-30.4038,0,0,0
-76.3465,-30.5899,1,2023067,-76.3152,-30.5327,0,0,0
-76.3838,-30.8845,1,2023068,-76.3446,-30.6612,0,0,0
-76.4189,-30.9777,0,2023069,-76.37,-30.79,1,28,25
-76.4541,-31.0281,0,2023070,-76.3925,-30.9202,0,0,0
-76.4812,-31.0759,0,2023071,-76.4139,-31.0516,0,0,0
-76.492,-31.1614,1,2023072,-76.4341,-31.1827,0,0,0
-76.4775,-31.4088,0,2023073,-76.453,-31.3124,0,0,0
-76.4629,-31.696,1,2023074,-76.4703,-31.4394,0,0,0
-76.4734,-31.8982,0,2023075,-76.4861,-31.5623,0,0,0
-76.4983,-32.0952,0,2023076,-76.5,-31.68,1,28,25
-76.5281,-32.2641,0,2023077,-76.5116,-31.7884,0,0,0
-76.553,-32.3822,0,2023078,-76.5209,-31.8876,0,0,0
-76.5635,-32.4266,1,2023079,-76.529,-31.9823,0,0,0
-76.5635,-32.4266,1,2023080,-76.537,-32.0771,0,0,0
-76.6222,-32.5351,1,2023081,-76.5458,-32.1769,0,0,0
-76.6369,-32.6284,0,2023082,-76.5564,-32.2863,0,0,0
-76.6448,-32.7168,0,2023083,-76.57,-32.41,1,28,25
-76.6573,-32.8198,1,2023084,-76.589,-32.5557,0,0,0
-76.6957,-32.9361,0,2023085,-76.6145,-32.7238,0,0,0
-76.7337,-33.1133,1,2023086,-76.6455,-32.9079,0,0,0
-76.7462,-33.591,1,2023087,-76.6806,-33.1018,0,0,0
-76.8455,-33.9072,1,2023088,-76.7189,-33.2994,0,0,0
-76.9242,-34.099,0,2023089,-76.7591,-33.4942,0,0,0
-76.9817,-34.2235,1,2023090,-76.8,-33.68,1,28,25
-77.0153,-34.2883,0,2023091,-76.8491,-33.8685,0,0,0
-77.0393,-34.3273,0,2023092,-76.9102,-34.069,0,0,0
-77.0595,-34.3598,0,2023093,-76.9773,-34.2721,0,0,0
-77.0818,-34.4053,0,2023094,-77.044,-34.4683,0,0,0
-77.112,-34.4832,1,2023095,-77.1041,-34.648,0,0,0
-77.1596,-34.7329,1,2023096,-77.1516,-34.8017,0,0,0
-77.197,-34.8331,0,2023097,-77.18,-34.92,1,28,25
-77.2187,-34.9084,1,2023098,-77.1957,-35.011,0,0,0
-77.224,-35.0078,0,2023099,-77.2093,-35.0908,0,0,0
-77.2282,-35.1214,0,2023100,-77.2208,-35.1612,0,0,0
-77.2314,-35.2349,0,2023101,-77.2305,-35.2243,0,0,0
-77.2336,-35.3338,0,2023102,-77.2385,-35.2821,0,0,0
-77.2349,-35.4038,0,2023103,-77.2449,-35.3367,0,0,0
-77.2353,-35.4303,1,2023104,-77.25,-35.39,1,28,25
-77.2353,-35.4303,0,2023105,-77.2537,-35.4406,0,0,0
-77.2353,-35.4303,1,2023106,-77.2563,-35.4865,0,0,0
-77.2477,-35.5548,0,2023107,-77.2583,-35.5293,0,0,0
-77.2601,-35.6792,1,2023108,-77.2601,-35.5706,0,0,0
-77.2601,-35.6792,1,2023109,-77.2624,-35.6118,0,0,0
-77.3181,-35.7505,0,2023110,-77.2655,-35.6544,0,0,0
-77.3761,-35.8217,1,2023111,-77.27,-35.7,1,28,25
-77.3761,-35.8217,0,2023112,-77.2904,-35.7481,0,0,0
-77.3761,-35.8217,0,2023113,-77.3348,-35.7971,0,0,0
-77.3761,-35.8217,1,2023114,-77.3938,-35.8472,0,0,0
-77.4035,-35.9596,0,2023115,-77.4581,-35.8984,0,0,0
-77.4559,-36.0975,1,2023116,-77.5184,-35.9509,0,0,0
-77.5355,-36.0788,0,2023117,-77.5655,-36.0048,0,0,0
-77.59,-36.06,1,2023118,-77.59,-36.06,1,28,25
-77.59,-36.06,1,2023119,-77.5987,-36.1154,0,0,0
-77.59,-36.06,1,2023120,-77.6051,-36.1707,0,0,0
-77.59,-36.06,1,2023121,-77.6099,-36.227,0,0,0
-77.6065,-36.1358,0,2023122,-77.614,-36.2858,0,0,0
-77.63,-36.2699,1,2023123,-77.6181,-36.3483,0,0,0
-77.6424,-36.4063,0,2023124,-77.6232,-36.4159,0,0,0
-77.652,-36.5322,1,2023125,-77.63,-36.49,1,28,25
-77.6603,-36.6127,0,2023126,-77.6395,-36.5804,0,0,0
-77.6681,-36.673,0,2023127,-77.6517,-36.6905,0,0,0
-77.675,-36.7282,0,2023128,-77.6656,-36.8115,0,0,0
-77.6805,-36.7931,0,2023129,-77.6803,-36.9347,0,0,0
-77.6845,-36.8828,1,2023130,-77.6949,-37.0513,0,0,0
-77.6864,-37.0758,0,2023131,-77.7084,-37.1527,0,0,0
-77.6888,-37.2363,1,2023132,-77.72,-37.23,1,28,25
-77.699,-37.2623,1,2023133,-77.7309,-37.2848,0,0,0
-77.7011,-37.3539,0,2023134,-77.7424,-37.3276,0,0,0
-77.7033,-37.478,1,2023135,-77.7537,-37.3636,0,0,0
-77.7252,-37.5771,0,2023136,-77.7639,-37.3978,0,0,0
-77.7451,-37.6797,1,2023137,-77.7723,-37.4352,0,0,0
-77.7403,-37.8151,0,2023138,-77.7779,-37.4809,0,0,0
-77.7284,-37.9818,0,2023139,-77.78,-37.54,1,28,25
-77.7129,-38.155,0,2023140,-77.775,-37.6302,0,0,0
-77.6974,-38.3095,0,2023141,-77.7622,-37.7577,0,0,0
-77.6855,-38.4205,0,2023142,-77.7446,-37.9104,0,0,0
-77.6807,-38.4631,1,2023143,-77.7254,-38.0761,0,0,0
-77.6807,-38.4631,0,2023144,-77.7078,-38.2427,0,0,0
-77.6807,-38.4631,0,2023145,-77.695,-38.3981,0,0,0
